problem,crossoverProb,mutationProb,nMutatedGenes,maxISteps,execution,nGenerations,nFitnessEvaluations,bestFitness
./problems/s300, 0.600000, 0.033333, 10, 1500, 76, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 77, -1, 1600, 78677.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 78, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 79, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 80, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 81, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 82, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 83, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 84, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 85, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 86, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 87, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 88, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 89, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 90, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 91, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 92, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 93, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 94, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 95, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 96, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 97, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 98, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.033333, 10, 1500, 99, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 0, -1, 1600, 78675.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 1, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 2, -1, 1600, 78681.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 3, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 4, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 5, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 6, -1, 1600, 78670.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 7, -1, 1600, 78676.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 8, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 9, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 10, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 11, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 12, -1, 1600, 78682.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 13, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 14, -1, 1600, 78680.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 15, -1, 1600, 78678.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 16, -1, 1600, 78669.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 17, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 18, -1, 1600, 78679.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 19, -1, 1600, 78674.000000
./problems/s300, 0.600000, 0.050000, 15, 1500, 20, -1, 1600, 78677.000000
